PUNKT;GRAD;SSID;BSS;RSSI;KANAL
2.22;90;HFU Open; 86:8A:20:0A:66:02;-75;44
2.22;90;HFU Open; 86:8A:20:0A:66:02;-74;44
2.22;90;HFU Open; 86:8A:20:0A:66:02;-71;44
2.22;90;Bunker; 94:8F:CF:92:03:1D;-82;6
2.22;90;Bunker; 94:8F:CF:92:03:1D;-82;6
2.22;90;Bunker; 94:8F:CF:92:03:1D;-82;6
2.22;90;eduroam; FE:EC:DA:27:9F:36;-59;6
2.22;90;eduroam; FE:EC:DA:27:9F:36;-55;6
2.22;90;eduroam; FE:EC:DA:27:9F:36;-58;6
2.22;90;RIS-Labor2; 58:EF:68:0E:1E:7B;-72;6
2.22;90;RIS-Labor2; 58:EF:68:0E:1E:7B;-72;6
2.22;90;RIS-Labor2; 58:EF:68:0E:1E:7B;-67;6
2.22;90;; 7E:8A:20:0A:64:B3;-89;6
2.22;90;; 7E:8A:20:0A:64:B3;-89;6
2.22;90;; 7E:8A:20:0A:64:B3;-89;6
2.22;90;eduroam; 76:83:C2:25:62:D9;-67;36
2.22;90;eduroam; 76:83:C2:25:62:D9;-66;36
2.22;90;eduroam; 76:83:C2:25:62:D9;-63;36
2.22;180;SSID; BSS; RSSI; Kanal
2.22;180;RIS-Labor; 96:2A:A8:C8:CC:72;-81;48
2.22;180;RIS-Labor; 96:2A:A8:C8:CC:72;-81;48
2.22;180;eduroam; 82:8A:20:0A:60:BA;-67;40
2.22;180;eduroam; 82:8A:20:0A:60:BA;-65;40
2.22;180;eduroam; FE:EC:DA:27:9C:24;-90;6
2.22;180;RIS-Labor; 76:83:C2:55:62:D9;-64;36
2.22;180;RIS-Labor; 76:83:C2:55:62:D9;-68;36
2.22;180;Vodafone Homespot; 96:8F:CF:92:03:3D;-78;6
2.22;180;Vodafone Homespot; 96:8F:CF:92:03:3D;-78;6
2.22;180;B-Gast; 96:8F:CF:92:03:2E;-84;100
2.22;180;B-Gast; 96:8F:CF:92:03:2E;-84;100
2.22;180;eduroam; B6:FB:E4:21:AA:37;-91;11
2.22;180;; 76:83:C2:15:62:D8;-65;11
2.22;180;; 76:83:C2:15:62:D8;-65;11
2.22;180;HKBHFU; 76:83:C2:45:62:D8;-63;11
2.22;180;HKBHFU; 76:83:C2:45:62:D8;-72;11
2.22;180;RIS-Labor; 8E:8A:20:0A:66:03;-64;1
2.22;180;RIS-Labor; 8E:8A:20:0A:66:03;-65;1
2.22;180;RIS-Labor; FE:EC:DA:57:9F:37;-52;40
2.22;180;RIS-Labor; FE:EC:DA:57:9F:37;-58;40
2.22;180;HFU Open; 86:8A:20:0A:64:B2;-89;44
2.22;180;HKBHFU; 8A:8A:20:0A:60:BB;-71;1
2.22;180;HKBHFU; 8A:8A:20:0A:60:BB;-66;1
2.22;180;HFU Guest; FC:EC:DA:47:9D:66;-80;36
2.22;180;HFU Guest; FC:EC:DA:47:9D:66;-79;36
2.22;180;HFU Guest; 78:8A:20:0A:60:BB;-71;1
2.22;180;HFU Guest; 78:8A:20:0A:60:BB;-66;1
2.22;180;EG; 1C:B7:2C:84:BC:40;-91;6
2.22;180;EG; 1C:B7:2C:84:BC:40;-91;6
2.22;180;raspi_Webgui; B8:27:EB:DD:8E:F0;-83;1
2.22;180;raspi_Webgui; B8:27:EB:DD:8E:F0;-84;1
2.22;180;HFU Open; FE:EC:DA:37:9D:66;-84;36
2.22;180;HFU Open; FE:EC:DA:37:9D:66;-79;36
2.22;180;Bunker; 94:8F:CF:92:03:1E;-84;100
2.22;180;Bunker; 94:8F:CF:92:03:1E;-84;100
2.22;180;HFU Open; 86:8A:20:0A:66:03;-65;1
2.22;180;HFU Open; 86:8A:20:0A:66:03;-66;1
2.22;180;HFU Open; 26:E8:29:ED:30:81;-93;11
2.22;180;eduroam; FE:EC:DA:27:9F:37;-52;40
2.22;180;eduroam; FE:EC:DA:27:9F:37;-58;40
2.22;180;RIS-Labor2; 58:EF:68:0E:1E:7C;-66;48
2.22;180;RIS-Labor2; 58:EF:68:0E:1E:7C;-61;48
2.22;180;eduroam; FE:EC:DA:27:9E:F1;-94;1
2.22;180;eduroam; FE:EC:DA:27:9E:F1;-94;1
2.22;180;eduroam; 82:8A:20:0A:60:BB;-71;1
2.22;180;eduroam; 82:8A:20:0A:60:BB;-66;1
2.22;180;eduroam; 8A:2A:A8:C7:CC:72;-85;11
2.22;180;eduroam; 8A:2A:A8:C7:CC:72;-85;11
2.22;180;eduroam; FE:EC:DA:27:9D:65;-83;6
2.22;180;eduroam; FE:EC:DA:27:9D:65;-80;6
2.22;180;; FE:EC:DA:17:9C:24;-90;6
2.22;180;; FE:EC:DA:17:9C:24;-90;6
2.22;180;; FE:EC:DA:17:9F:36;-53;6
2.22;180;; FE:EC:DA:17:9F:36;-61;6
2.22;180;eduroam; 8A:2A:A8:C8:CC:72;-81;48
2.22;180;eduroam; 8A:2A:A8:C8:CC:72;-81;48
2.22;180;HFU Guest; B4:FB:E4:21:AA:37;-91;11
2.22;180;; 7E:8A:20:0A:60:BB;-71;1
2.22;180;; 7E:8A:20:0A:60:BB;-66;1
2.22;180;HKBHFU; FE:EC:DA:47:9F:36;-52;6
2.22;180;HKBHFU; FE:EC:DA:47:9F:36;-61;6
2.22;180;; 76:83:C2:15:62:D9;-67;36
2.22;180;HKBHFU; 76:83:C2:45:62:D9;-64;36
2.22;180;HKBHFU; 76:83:C2:45:62:D9;-68;36
2.22;180;RIS-Labor; 8E:8A:20:0A:60:BA;-67;40
2.22;180;RIS-Labor; 8E:8A:20:0A:60:BA;-65;40
2.22;180;HFU Open; 86:8A:20:0A:64:B3;-86;6
2.22;180;HFU Open; 86:8A:20:0A:64:B3;-86;6
2.22;180;; B6:FB:E4:11:AA:37;-91;11
2.22;180;; B6:FB:E4:11:AA:37;-91;11
2.22;180;HFU Guest; 74:83:C2:75:62:D8;-63;11
2.22;180;HFU Guest; 74:83:C2:75:62:D8;-72;11
2.22;180;HKBHFU; B6:FB:E4:41:AA:37;-90;11
2.22;180;HKBHFU; B6:FB:E4:41:AA:37;-90;11
2.22;180;HKBHFU; 8A:8A:20:0A:66:02;-73;44
2.22;180;HKBHFU; 8A:8A:20:0A:66:02;-66;44
2.22;180;HFU Open; 76:83:C2:35:62:D8;-63;11
2.22;180;HFU Open; 76:83:C2:35:62:D8;-72;11
2.22;180;HFU Guest; 78:8A:20:0A:66:02;-74;44
2.22;180;HFU Guest; 78:8A:20:0A:66:02;-66;44
2.22;180;HFU Open; 86:8A:20:0A:60:BA;-67;40
2.22;180;HFU Open; 86:8A:20:0A:60:BA;-65;40
2.22;180;HKBHFU; 92:2A:A8:C7:CC:72;-85;11
2.22;180;HKBHFU; 92:2A:A8:C7:CC:72;-85;11
2.22;180;eduroam; 82:8A:20:0A:66:02;-73;44
2.22;180;eduroam; 82:8A:20:0A:66:02;-66;44
2.22;180;Vodafone-C6C4; EC:A8:1F:83:C6:D0;-90;124
2.22;180;Vodafone-C6C4; EC:A8:1F:83:C6:D0;-90;124
2.22;180;eduroam; FE:EC:DA:27:9D:66;-80;36
2.22;180;eduroam; FE:EC:DA:27:9D:66;-80;36
2.22;180;HKBHFU; 92:2A:A8:C8:CC:72;-81;48
2.22;180;HKBHFU; 92:2A:A8:C8:CC:72;-81;48
2.22;180;Vodafone Hotspot; 96:8F:CF:92:03:1D;-79;6
2.22;180;Vodafone Hotspot; 96:8F:CF:92:03:1D;-79;6
2.22;180;HKBHFU; 8A:8A:20:0A:64:B2;-89;44
2.22;180;; FE:EC:DA:17:9E:F1;-94;1
2.22;180;; FE:EC:DA:17:9E:F1;-94;1
2.22;180;HKBHFU; 8A:8A:20:0F:18:1F;-90;1
2.22;180;HKBHFU; 8A:8A:20:0F:18:1F;-90;1
2.22;180;HKBHFU; FE:EC:DA:47:9F:37;-52;40
2.22;180;HKBHFU; FE:EC:DA:47:9F:37;-58;40
2.22;180;HKBHFU; FE:EC:DA:47:9E:F1;-93;1
2.22;180;HKBHFU; FE:EC:DA:47:9E:F1;-93;1
2.22;180;RIS-Labor; 8E:8A:20:0A:60:BB;-71;1
2.22;180;RIS-Labor; 8E:8A:20:0A:60:BB;-66;1
2.22;180;HFU Guest; FC:EC:DA:47:9C:24;-91;6
2.22;180;HFU Guest; FC:EC:DA:47:9C:24;-91;6
2.22;180;HFU Guest; FC:EC:DA:47:9F:36;-52;6
2.22;180;HFU Guest; FC:EC:DA:47:9F:36;-61;6
2.22;180;HKBHFU; FE:EC:DA:47:9D:65;-78;6
2.22;180;HKBHFU; FE:EC:DA:47:9D:65;-80;6
2.22;180;HFU Guest; 74:83:C2:75:62:D9;-64;36
2.22;180;HFU Guest; 74:83:C2:75:62:D9;-68;36
2.22;180;HKBHFU; 8A:8A:20:0A:66:03;-65;1
2.22;180;HKBHFU; 8A:8A:20:0A:66:03;-66;1
2.22;180;HFU Guest; 80:2A:A8:C7:CC:72;-84;11
2.22;180;HFU Guest; 80:2A:A8:C7:CC:72;-84;11
2.22;180;HFU Open; FE:EC:DA:37:9C:24;-89;6
2.22;180;HFU Open; FE:EC:DA:37:9C:24;-90;6
2.22;180;HFU Open; FE:EC:DA:37:9F:36;-52;6
2.22;180;HFU Open; FE:EC:DA:37:9F:36;-61;6
2.22;180;HFU Open; 76:83:C2:35:62:D9;-68;36
2.22;180;HFU Open; 76:83:C2:35:62:D9;-69;36
2.22;180;HFU Guest; 78:8A:20:0A:66:03;-65;1
2.22;180;HFU Guest; 78:8A:20:0A:66:03;-66;1
2.22;180;HFU Guest; 80:2A:A8:C8:CC:72;-82;48
2.22;180;HFU Guest; 80:2A:A8:C8:CC:72;-81;48
2.22;180;; 86:2A:A8:C7:CC:72;-85;11
2.22;180;; 86:2A:A8:C7:CC:72;-85;11
2.22;180;HFU Open; 86:8A:20:0A:60:BB;-71;1
2.22;180;HFU Open; 86:8A:20:0A:60:BB;-66;1
2.22;180;HFU Open; 8E:2A:A8:C7:CC:72;-85;11
2.22;180;HFU Open; 8E:2A:A8:C7:CC:72;-85;11
2.22;180;HFU Open; B6:FB:E4:31:AA:37;-92;11
2.22;180;HFU Open; B6:FB:E4:31:AA:37;-92;11
2.22;180;Vodafone-497C; EC:A8:1F:82:49:80;-88;11
2.22;180;Vodafone-497C; EC:A8:1F:82:49:80;-88;11
2.22;180;; 86:2A:A8:C8:CC:72;-81;48
2.22;180;; 86:2A:A8:C8:CC:72;-81;48
2.22;180;eduroam; 76:83:C2:25:62:D8;-63;11
2.22;180;eduroam; 76:83:C2:25:62:D8;-71;11
2.22;180;eduroam; 82:8A:20:0A:66:03;-65;1
2.22;180;eduroam; 82:8A:20:0A:66:03;-66;1
2.22;180;HFU Open; 8E:2A:A8:C8:CC:72;-81;48
2.22;180;HFU Open; 8E:2A:A8:C8:CC:72;-81;48
2.22;180;RIS-Labor; 76:83:C2:55:62:D8;-63;11
2.22;180;RIS-Labor; 76:83:C2:55:62:D8;-72;11
2.22;180;B-Gast; 96:8F:CF:92:03:2D;-87;6
2.22;180;B-Gast; 96:8F:CF:92:03:2D;-87;6
2.22;180;HKBHFU; 8A:8A:20:0A:64:B3;-87;6
2.22;180;HKBHFU; 8A:8A:20:0A:64:B3;-87;6
2.22;180;; 7E:8A:20:0A:66:03;-65;1
2.22;180;; 7E:8A:20:0A:66:03;-65;1
2.22;180;HFU Guest; FC:EC:DA:47:9F:37;-52;40
2.22;180;HFU Guest; FC:EC:DA:47:9F:37;-58;40
2.22;180;RIS-Labor; 8E:8A:20:0A:66:02;-73;44
2.22;180;RIS-Labor; 8E:8A:20:0A:66:02;-66;44
2.22;180;HFU Guest; FC:EC:DA:47:9E:F1;-93;1
2.22;180;AP_KN_24; 00:27:22:82:29:6E;-80;9
2.22;180;RIS-Labor; FE:EC:DA:57:9F:36;-52;6
2.22;180;RIS-Labor; FE:EC:DA:57:9F:36;-61;6
2.22;180;HKBHFU; FE:EC:DA:47:9D:66;-81;36
2.22;180;HKBHFU; FE:EC:DA:47:9D:66;-81;36
2.22;180;HKBHFU; 8A:8A:20:0A:60:BA;-67;40
2.22;180;HKBHFU; 8A:8A:20:0A:60:BA;-65;40
2.22;180;HFU Guest; FC:EC:DA:47:9D:65;-81;6
2.22;180;HFU Guest; FC:EC:DA:47:9D:65;-80;6
2.22;180;HFU Open; FE:EC:DA:37:9F:37;-52;40
2.22;180;HFU Open; FE:EC:DA:37:9F:37;-58;40
2.22;180;HFU Open; FE:EC:DA:37:9E:F1;-93;1
2.22;180;HFU Open; FE:EC:DA:37:9E:F1;-93;1
2.22;180;HFU Guest; 78:8A:20:0A:60:BA;-67;40
2.22;180;HFU Guest; 78:8A:20:0A:60:BA;-65;40
2.22;180;DIRECT-D5-HP OfficeJet 4650; 98:E7:F4:96:26:D6;-89;6
2.22;180;DIRECT-D5-HP OfficeJet 4650; 98:E7:F4:96:26:D6;-89;6
2.22;180;HFU Open; FE:EC:DA:37:9D:65;-80;6
2.22;180;HFU Open; FE:EC:DA:37:9D:65;-80;6
2.22;180;RIS-Labor; 96:2A:A8:C7:CC:72;-85;11
2.22;180;RIS-Labor; 96:2A:A8:C7:CC:72;-85;11
2.22;180;HFU Open; 86:8A:20:0A:66:02;-73;44
2.22;180;HFU Open; 86:8A:20:0A:66:02;-66;44
2.22;180;eduroam; FE:EC:DA:27:9F:36;-52;6
2.22;180;eduroam; FE:EC:DA:27:9F:36;-61;6
2.22;180;RIS-Labor2; 58:EF:68:0E:1E:7B;-64;6
2.22;180;RIS-Labor2; 58:EF:68:0E:1E:7B;-68;6
2.22;180;eduroam; 76:83:C2:25:62:D9;-64;36
2.22;180;eduroam; 76:83:C2:25:62:D9;-68;36
2.22;180;; 7E:8A:20:0A:64:B3;-90;6
2.22;270;SSID; BSS; RSSI; Kanal
2.22;270;RIS-Labor; 96:2A:A8:C8:CC:72;-81;48
2.22;270;RIS-Labor; 96:2A:A8:C8:CC:72;-81;48
2.22;270;RIS-Labor; 96:2A:A8:C8:CC:72;-81;48
2.22;270;eduroam; 76:83:C2:25:62:D9;-67;36
2.22;270;eduroam; 76:83:C2:25:62:D9;-69;36
2.22;270;eduroam; 76:83:C2:25:62:D9;-67;36
2.22;270;eduroam; 82:8A:20:0A:60:BA;-68;40
2.22;270;eduroam; 82:8A:20:0A:60:BA;-63;40
2.22;270;eduroam; 82:8A:20:0A:60:BA;-63;40
2.22;270;RIS-Labor; 76:83:C2:55:62:D9;-67;36
2.22;270;RIS-Labor; 76:83:C2:55:62:D9;-69;36
2.22;270;RIS-Labor; 76:83:C2:55:62:D9;-67;36
2.22;270;Vodafone Homespot; 96:8F:CF:92:03:3D;-84;6
2.22;270;Vodafone Homespot; 96:8F:CF:92:03:3D;-74;6
2.22;270;B-Gast; 96:8F:CF:92:03:2E;-89;100
2.22;270;B-Gast; 96:8F:CF:92:03:2E;-88;100
2.22;270;; 76:83:C2:15:62:D8;-73;11
2.22;270;; 76:83:C2:15:62:D8;-73;11
2.22;270;; 7E:8A:20:0A:60:BA;-70;40
2.22;270;; 7E:8A:20:0A:60:BA;-70;40
2.22;270;; 7E:8A:20:0A:60:BA;-70;40
2.22;270;HKBHFU; 76:83:C2:45:62:D8;-71;11
2.22;270;HKBHFU; 76:83:C2:45:62:D8;-74;11
2.22;270;HKBHFU; 76:83:C2:45:62:D8;-74;11
2.22;270;RIS-Labor; 8E:8A:20:0A:66:03;-69;1
2.22;270;RIS-Labor; 8E:8A:20:0A:66:03;-69;1
2.22;270;RIS-Labor; 8E:8A:20:0A:66:03;-63;1
2.22;270;RIS-Labor; FE:EC:DA:57:9F:37;-52;40
2.22;270;RIS-Labor; FE:EC:DA:57:9F:37;-52;40
2.22;270;RIS-Labor; FE:EC:DA:57:9F:37;-51;40
2.22;270;HFU Open; 86:8A:20:0A:64:B2;-91;44
2.22;270;HFU Open; 86:8A:20:0A:64:B2;-91;44
2.22;270;HFU Open; 86:8A:20:0A:64:B2;-91;44
2.22;270;HKBHFU; 8A:8A:20:0A:60:BB;-67;1
2.22;270;HKBHFU; 8A:8A:20:0A:60:BB;-68;1
2.22;270;HKBHFU; 8A:8A:20:0A:60:BB;-68;1
2.22;270;HFU Guest; FC:EC:DA:47:9D:66;-81;36
2.22;270;HFU Guest; FC:EC:DA:47:9D:66;-82;36
2.22;270;HFU Guest; FC:EC:DA:47:9D:66;-82;36
2.22;270;HFU Guest; 78:8A:20:0A:60:BB;-67;1
2.22;270;HFU Guest; 78:8A:20:0A:60:BB;-68;1
2.22;270;HFU Guest; 78:8A:20:0A:60:BB;-69;1
2.22;270;EG; 1C:B7:2C:84:BC:40;-91;6
2.22;270;raspi_Webgui; B8:27:EB:DD:8E:F0;-84;1
2.22;270;raspi_Webgui; B8:27:EB:DD:8E:F0;-84;1
2.22;270;HFU Open; FE:EC:DA:37:9D:66;-81;36
2.22;270;HFU Open; FE:EC:DA:37:9D:66;-82;36
2.22;270;HFU Open; FE:EC:DA:37:9D:66;-82;36
2.22;270;Bunker; 94:8F:CF:92:03:1E;-89;100
2.22;270;Bunker; 94:8F:CF:92:03:1E;-89;100
2.22;270;Bunker; 94:8F:CF:92:03:1E;-89;100
2.22;270;HFU Open; 86:8A:20:0A:66:03;-69;1
2.22;270;HFU Open; 86:8A:20:0A:66:03;-69;1
2.22;270;HFU Open; 86:8A:20:0A:66:03;-63;1
2.22;270;HFU Open; 26:E8:29:ED:30:81;-93;11
2.22;270;HFU Open; 26:E8:29:ED:30:81;-93;11
2.22;270;eduroam; FE:EC:DA:27:9F:37;-52;40
2.22;270;eduroam; FE:EC:DA:27:9F:37;-52;40
2.22;270;eduroam; FE:EC:DA:27:9F:37;-52;40
2.22;270;RIS-Labor2; 58:EF:68:0E:1E:7C;-76;48
2.22;270;RIS-Labor2; 58:EF:68:0E:1E:7C;-67;48
2.22;270;RIS-Labor2; 58:EF:68:0E:1E:7C;-67;48
2.22;270;eduroam; 82:8A:20:0A:60:BB;-67;1
2.22;270;eduroam; 82:8A:20:0A:60:BB;-67;1
2.22;270;eduroam; 82:8A:20:0A:60:BB;-68;1
2.22;270;eduroam; 8A:2A:A8:C7:CC:72;-83;11
2.22;270;eduroam; 8A:2A:A8:C7:CC:72;-83;11
2.22;270;eduroam; 8A:2A:A8:C7:CC:72;-83;11
2.22;270;eduroam; FE:EC:DA:27:9D:65;-80;6
2.22;270;eduroam; FE:EC:DA:27:9D:65;-82;6
2.22;270;eduroam; FE:EC:DA:27:9D:65;-82;6
2.22;270;; FE:EC:DA:17:9C:24;-90;6
2.22;270;; FE:EC:DA:17:9F:36;-61;6
2.22;270;; FE:EC:DA:17:9F:36;-61;6
2.22;270;; FE:EC:DA:17:9F:36;-62;6
2.22;270;; 76:83:C2:15:62:D9;-68;36
2.22;270;; 76:83:C2:15:62:D9;-68;36
2.22;270;; 76:83:C2:15:62:D9;-66;36
2.22;270;eduroam; 8A:2A:A8:C8:CC:72;-82;48
2.22;270;eduroam; 8A:2A:A8:C8:CC:72;-81;48
2.22;270;eduroam; 8A:2A:A8:C8:CC:72;-81;48
2.22;270;; 7E:8A:20:0A:60:BB;-67;1
2.22;270;; 7E:8A:20:0A:60:BB;-67;1
2.22;270;; 7E:8A:20:0A:60:BB;-67;1
2.22;270;HKBHFU; FE:EC:DA:47:9F:36;-63;6
2.22;270;HKBHFU; FE:EC:DA:47:9F:36;-61;6
2.22;270;HKBHFU; FE:EC:DA:47:9F:36;-62;6
2.22;270;HKBHFU; 76:83:C2:45:62:D9;-67;36
2.22;270;HKBHFU; 76:83:C2:45:62:D9;-70;36
2.22;270;HKBHFU; 76:83:C2:45:62:D9;-67;36
2.22;270;RIS-Labor; 8E:8A:20:0A:60:BA;-68;40
2.22;270;RIS-Labor; 8E:8A:20:0A:60:BA;-68;40
2.22;270;RIS-Labor; 8E:8A:20:0A:60:BA;-68;40
2.22;270;HFU Open; 86:8A:20:0A:64:B3;-86;6
2.22;270;HFU Guest; 74:83:C2:75:62:D8;-71;11
2.22;270;HFU Guest; 74:83:C2:75:62:D8;-74;11
2.22;270;HFU Guest; 74:83:C2:75:62:D8;-74;11
2.22;270;HKBHFU; 8A:8A:20:0A:66:02;-69;44
2.22;270;HKBHFU; 8A:8A:20:0A:66:02;-71;44
2.22;270;HKBHFU; 8A:8A:20:0A:66:02;-70;44
2.22;270;HFU Open; 76:83:C2:35:62:D8;-71;11
2.22;270;HFU Open; 76:83:C2:35:62:D8;-74;11
2.22;270;HFU Open; 76:83:C2:35:62:D8;-74;11
2.22;270;HFU Guest; 78:8A:20:0A:66:02;-69;44
2.22;270;HFU Guest; 78:8A:20:0A:66:02;-71;44
2.22;270;HFU Guest; 78:8A:20:0A:66:02;-70;44
2.22;270;HFU Open; 86:8A:20:0A:60:BA;-68;40
2.22;270;HFU Open; 86:8A:20:0A:60:BA;-63;40
2.22;270;HFU Open; 86:8A:20:0A:60:BA;-63;40
2.22;270;HKBHFU; 92:2A:A8:C7:CC:72;-83;11
2.22;270;HKBHFU; 92:2A:A8:C7:CC:72;-83;11
2.22;270;HKBHFU; 92:2A:A8:C7:CC:72;-83;11
2.22;270;eduroam; 82:8A:20:0A:66:02;-69;44
2.22;270;eduroam; 82:8A:20:0A:66:02;-71;44
2.22;270;eduroam; 82:8A:20:0A:66:02;-70;44
2.22;270;eduroam; FE:EC:DA:27:9D:66;-82;36
2.22;270;eduroam; FE:EC:DA:27:9D:66;-82;36
2.22;270;eduroam; FE:EC:DA:27:9D:66;-82;36
2.22;270;HKBHFU; 92:2A:A8:C8:CC:72;-81;48
2.22;270;HKBHFU; 92:2A:A8:C8:CC:72;-81;48
2.22;270;HKBHFU; 92:2A:A8:C8:CC:72;-81;48
2.22;270;; FE:EC:DA:17:9F:37;-54;40
2.22;270;; FE:EC:DA:17:9F:37;-54;40
2.22;270;; FE:EC:DA:17:9F:37;-54;40
2.22;270;Vodafone Hotspot; 96:8F:CF:92:03:1D;-90;6
2.22;270;Vodafone Hotspot; 96:8F:CF:92:03:1D;-90;6
2.22;270;Vodafone Hotspot; 96:8F:CF:92:03:1D;-75;6
2.22;270;HKBHFU; 8A:8A:20:0A:64:B2;-90;44
2.22;270;HKBHFU; 8A:8A:20:0A:64:B2;-90;44
2.22;270;HKBHFU; 8A:8A:20:0A:64:B2;-90;44
2.22;270;HKBHFU; FE:EC:DA:47:9F:37;-52;40
2.22;270;HKBHFU; FE:EC:DA:47:9F:37;-51;40
2.22;270;HKBHFU; FE:EC:DA:47:9F:37;-52;40
2.22;270;HKBHFU; 8A:8A:20:0F:18:1F;-90;1
2.22;270;; 7E:8A:20:0A:66:02;-69;44
2.22;270;; 7E:8A:20:0A:66:02;-71;44
2.22;270;; 7E:8A:20:0A:66:02;-71;44
2.22;270;RIS-Labor; 8E:8A:20:0A:60:BB;-67;1
2.22;270;RIS-Labor; 8E:8A:20:0A:60:BB;-68;1
2.22;270;RIS-Labor; 8E:8A:20:0A:60:BB;-68;1
2.22;270;HKBHFU; FE:EC:DA:47:9E:F1;-93;1
2.22;270;HKBHFU; FE:EC:DA:47:9E:F1;-92;1
2.22;270;HFU Guest; FC:EC:DA:47:9C:24;-91;6
2.22;270;HFU Guest; FC:EC:DA:47:9C:24;-88;6
2.22;270;HFU Guest; FC:EC:DA:47:9C:24;-89;6
2.22;270;HFU Guest; FC:EC:DA:47:9F:36;-63;6
2.22;270;HFU Guest; FC:EC:DA:47:9F:36;-61;6
2.22;270;HFU Guest; FC:EC:DA:47:9F:36;-63;6
2.22;270;HKBHFU; FE:EC:DA:47:9D:65;-85;6
2.22;270;HKBHFU; FE:EC:DA:47:9D:65;-85;6
2.22;270;HKBHFU; FE:EC:DA:47:9D:65;-82;6
2.22;270;HFU Guest; 74:83:C2:75:62:D9;-66;36
2.22;270;HFU Guest; 74:83:C2:75:62:D9;-69;36
2.22;270;HFU Guest; 74:83:C2:75:62:D9;-67;36
2.22;270;HKBHFU; 8A:8A:20:0A:66:03;-69;1
2.22;270;HKBHFU; 8A:8A:20:0A:66:03;-65;1
2.22;270;HKBHFU; 8A:8A:20:0A:66:03;-63;1
2.22;270;HFU Guest; 80:2A:A8:C7:CC:72;-83;11
2.22;270;HFU Guest; 80:2A:A8:C7:CC:72;-83;11
2.22;270;HFU Guest; 80:2A:A8:C7:CC:72;-89;11
2.22;270;HFU Open; FE:EC:DA:37:9C:24;-90;6
2.22;270;HFU Open; FE:EC:DA:37:9C:24;-90;6
2.22;270;HKBHFU; 2A:E8:29:ED:30:81;-95;11
2.22;270;HKBHFU; 2A:E8:29:ED:30:81;-95;11
2.22;270;HKBHFU; 2A:E8:29:ED:30:81;-95;11
2.22;270;HFU Open; 76:83:C2:35:62:D9;-67;36
2.22;270;HFU Open; 76:83:C2:35:62:D9;-69;36
2.22;270;HFU Open; 76:83:C2:35:62:D9;-67;36
2.22;270;HFU Open; FE:EC:DA:37:9F:36;-62;6
2.22;270;HFU Open; FE:EC:DA:37:9F:36;-61;6
2.22;270;HFU Open; FE:EC:DA:37:9F:36;-62;6
2.22;270;HFU Guest; 78:8A:20:0A:66:03;-69;1
2.22;270;HFU Guest; 78:8A:20:0A:66:03;-65;1
2.22;270;HFU Guest; 78:8A:20:0A:66:03;-65;1
2.22;270;HFU Guest; 80:2A:A8:C8:CC:72;-81;48
2.22;270;HFU Guest; 80:2A:A8:C8:CC:72;-81;48
2.22;270;HFU Guest; 80:2A:A8:C8:CC:72;-81;48
2.22;270;; 86:2A:A8:C7:CC:72;-86;11
2.22;270;; 86:2A:A8:C7:CC:72;-86;11
2.22;270;; 86:2A:A8:C7:CC:72;-86;11
2.22;270;HFU Open; 86:8A:20:0A:60:BB;-67;1
2.22;270;HFU Open; 86:8A:20:0A:60:BB;-67;1
2.22;270;HFU Open; 86:8A:20:0A:60:BB;-69;1
2.22;270;HFU Open; 8E:2A:A8:C7:CC:72;-83;11
2.22;270;HFU Open; 8E:2A:A8:C7:CC:72;-83;11
2.22;270;HFU Open; 8E:2A:A8:C7:CC:72;-83;11
2.22;270;; 86:2A:A8:C8:CC:72;-83;48
2.22;270;; 86:2A:A8:C8:CC:72;-83;48
2.22;270;; 86:2A:A8:C8:CC:72;-83;48
2.22;270;eduroam; 76:83:C2:25:62:D8;-71;11
2.22;270;eduroam; 76:83:C2:25:62:D8;-74;11
2.22;270;eduroam; 76:83:C2:25:62:D8;-74;11
2.22;270;eduroam; 82:8A:20:0A:66:03;-69;1
2.22;270;eduroam; 82:8A:20:0A:66:03;-65;1
2.22;270;eduroam; 82:8A:20:0A:66:03;-65;1
2.22;270;HFU Open; 8E:2A:A8:C8:CC:72;-81;48
2.22;270;HFU Open; 8E:2A:A8:C8:CC:72;-81;48
2.22;270;HFU Open; 8E:2A:A8:C8:CC:72;-81;48
2.22;270;RIS-Labor; 76:83:C2:55:62:D8;-72;11
2.22;270;RIS-Labor; 76:83:C2:55:62:D8;-74;11
2.22;270;RIS-Labor; 76:83:C2:55:62:D8;-74;11
2.22;270;B-Gast; 96:8F:CF:92:03:2D;-87;6
2.22;270;B-Gast; 96:8F:CF:92:03:2D;-84;6
2.22;270;B-Gast; 96:8F:CF:92:03:2D;-73;6
2.22;270;HKBHFU; 8A:8A:20:0A:64:B3;-87;6
2.22;270;; 7E:8A:20:0A:66:03;-68;1
2.22;270;; 7E:8A:20:0A:66:03;-68;1
2.22;270;; 7E:8A:20:0A:66:03;-65;1
2.22;270;; FE:EC:DA:17:9D:66;-82;36
2.22;270;; FE:EC:DA:17:9D:66;-82;36
2.22;270;; FE:EC:DA:17:9D:66;-82;36
2.22;270;RIS-Labor; 8E:8A:20:0A:66:02;-70;44
2.22;270;RIS-Labor; 8E:8A:20:0A:66:02;-71;44
2.22;270;RIS-Labor; 8E:8A:20:0A:66:02;-70;44
