PUNKT;SSID;BSS;RSSI;KANAL
2.06_O;HFU Open;26:E8:29:EE:34:1B;-85;48
2.06_O;HFU Open;82:83:C2:18:6F:EF;-66;44
2.06_O;HFU Guest;18:E8:29:EE:2E:85;-69;36
2.06_O;HFU Open;E2:63:DA:B1:63:24;-81;44
2.06_O;HFU Open;82:83:C2:18:6D:AB;-87;44
2.06_O;HFU Guest;74:83:C2:18:6C:AF;-66;48
2.06_O;HFU Open;82:83:C2:18:6C:B0;-57;11
2.06_O;HFU Open;82:83:C2:18:6C:6F;-86;36
2.06_O;HFU Open;76:83:C2:35:65:00;-89;6
2.06_O;HFU Open;82:83:C2:18:6D:AC;-83;6
2.06_O;eduroam;22:E8:29:ED:2E:85;-66;6
2.06_O;eduroam;7E:83:C2:18:6F:EF;-66;44
2.06_O;HFU Open;26:E8:29:ED:04:5B;-50;1
2.06_O;HFU Guest;74:83:C2:75:65:00;-89;6
2.06_O;HFU Open;82:83:C2:18:6E:93;-77;44
2.06_O;HFU Open;82:83:C2:18:6F:FF;-83;40
2.06_O;eduroam;22:E8:29:EE:34:1B;-83;48
2.06_O;eduroam;7E:83:C2:18:6D:AC;-81;6
2.06_S;HFU Guest;18:E8:29:EE:30:6E;-75;36
2.06_S;HFU Open;C2:FB:E4:80:8A:1D;-88;36
2.06_S;HFU Guest;18:E8:29:EE:04:5B;-65;40
2.06_S;HFU Guest;74:83:C2:18:6F:F0;-54;1
2.06_S;eduroam;7E:83:C2:18:6E:93;-81;44
2.06_S;HFU Open;26:E8:29:EE:2E:85;-70;36
2.06_S;eduroam;7E:83:C2:18:6F:FF;-82;40
2.06_S;HFU Guest;74:83:C2:18:6C:70;-78;1
2.06_S;eduroam;22:E8:29:ED:30:6E;-68;11
2.06_S;eduroam;7E:83:C2:18:6E:94;-70;11
2.06_S;HFU Open;82:83:C2:18:6C:AF;-66;48
2.06_S;eduroam;26:5A:4C:27:BD:A9;-85;11
2.06_S;eduroam;22:E8:29:ED:04:5B;-50;1
2.06_S;HFU Guest;E0:63:DA:81:57:08;-85;48
2.06_S;HFU Guest;24:5A:4C:67:BD:A9;-85;11
2.06_S;HFU Open;26:E8:29:ED:30:A7;-85;1
2.06_S;eduroam;E2:63:DA:A1:57:08;-85;48
2.06_S;HFU Guest;18:E8:29:ED:2E:85;-72;6
2.06_S;eduroam;7E:83:C2:18:6C:AF;-68;48
2.06_S;HFU Open;26:E8:29:ED:32:54;-90;6
2.06_S;eduroam;26:5A:4C:27:BE:49;-89;11
2.06_S;eduroam;22:E8:29:EE:2E:85;-70;36
2.06_S;HFU Guest;74:83:C2:18:6D:D8;-84;1
2.06_S;HFU Guest;E0:63:DA:81:63:23;-82;11
2.06_S;HFU Open;82:83:C2:18:70:00;-81;1
2.06_S;HFU Open;26:E8:29:EE:30:6E;-75;36
2.06_S;HFU Guest;18:E8:29:EE:34:1B;-86;48
2.06_S;HFU Open;26:5A:4C:37:BD:A9;-85;11
2.06_S;HFU Guest;24:5A:4C:67:BE:49;-89;11
2.06_S;HFU Open;26:E8:29:EE:04:5B;-65;40
2.06_S;HFU Open;82:83:C2:18:6F:F0;-54;1
2.06_S;eduroam;E2:63:DA:A1:63:23;-75;11
2.06_S;HFU Guest;E0:63:DA:81:63:24;-82;44
2.06_S;HFU Guest;74:83:C2:18:6F:EF;-64;44
2.06_S;HFU Guest;74:83:C2:18:6C:B0;-66;11
2.06_S;HFU Open;82:83:C2:18:6C:70;-78;1
2.06_S;eduroam;E2:63:DA:A1:63:24;-81;44
2.06_S;HFU Guest;74:83:C2:18:6D:AC;-78;6
2.06_S;eduroam;7E:83:C2:18:70:00;-79;1
2.06_S;HFU Open;E2:63:DA:B1:57:08;-84;48
2.06_S;HFU Open;26:5A:4C:37:BE:49;-89;11
2.06_S;eduroam;22:E8:29:ED:32:54;-86;6
2.06_S;HFU Guest;18:E8:29:ED:30:6E;-69;11
2.06_S;HFU Guest;74:83:C2:18:6E:93;-81;44
2.06_S;eduroam;7E:83:C2:18:6F:F0;-55;1
2.06_S;eduroam;76:83:C2:25:65:00;-88;6
2.06_S;HFU Guest;74:83:C2:18:6F:FF;-82;40
2.06_S;eduroam;22:E8:29:EE:30:6E;-75;36
2.06_S;eduroam;7E:83:C2:18:6C:70;-78;1
2.06_S;eduroam;22:E8:29:EE:04:5B;-65;40
2.06_S;HFU Guest;18:E8:29:ED:04:5B;-48;1
2.06_S;HFU Open;26:E8:29:ED:2E:85;-72;6
2.06_S;HFU Guest;B4:FB:E4:80:8A:1D;-89;36
2.06_S;HFU Guest;74:83:C2:18:6E:94;-69;11
2.06_S;HFU Open;E2:63:DA:B1:63:23;-75;11
2.06_S;HFU Open;26:E8:29:EE:30:A7;-88;40
2.06_S;HFU Open;26:E8:29:EE:34:1B;-83;48
2.06_S;HFU Open;E2:63:DA:B1:63:24;-80;44
2.06_S;HFU Guest;18:E8:29:EE:2E:85;-70;36
2.06_S;HFU Open;82:83:C2:18:6F:EF;-63;44
2.06_S;HFU Guest;74:83:C2:18:6C:AF;-66;48
2.06_S;HFU Open;82:83:C2:18:6C:B0;-65;11
2.06_S;HFU Open;82:83:C2:18:6C:6F;-84;36
2.06_S;HFU Open;76:83:C2:35:65:00;-89;6
2.06_S;HFU Open;82:83:C2:18:6D:AC;-83;6
2.06_S;eduroam;22:E8:29:ED:2E:85;-72;6
2.06_S;eduroam;7E:83:C2:18:6F:EF;-63;44
2.06_S;HFU Open;26:E8:29:ED:30:6E;-69;11
2.06_S;HFU Open;26:E8:29:ED:04:5B;-48;1
2.06_S;HFU Guest;74:83:C2:75:65:00;-89;6
2.06_S;HFU Open;82:83:C2:18:6E:93;-81;44
2.06_S;HFU Open;82:83:C2:18:6F:FF;-82;40
2.06_S;eduroam;7E:83:C2:18:6C:6F;-83;36
2.06_S;eduroam;7E:83:C2:18:6C:B0;-66;11
2.06_S;eduroam;22:E8:29:EE:34:1B;-83;48
2.06_S;eduroam;7E:83:C2:18:6D:AC;-78;6
2.06_W;HFU Guest;74:83:C2:18:70:00;-75;1
2.06_W;HFU Guest;18:E8:29:EE:30:6E;-71;36
2.06_W;HFU Open;C2:FB:E4:80:8A:1D;-88;36
2.06_W;HFU Guest;18:E8:29:EE:04:5B;-58;40
2.06_W;HFU Guest;74:83:C2:18:6F:F0;-58;1
2.06_W;eduroam;7E:83:C2:18:6E:93;-81;44
2.06_W;HFU Open;26:E8:29:EE:2E:85;-70;36
2.06_W;eduroam;7E:83:C2:18:6F:FF;-84;40
2.06_W;HFU Guest;74:83:C2:18:6C:70;-75;1
2.06_W;eduroam;BE:FB:E4:80:8A:1D;-88;36
2.06_W;eduroam;22:E8:29:ED:30:6E;-74;11
2.06_W;eduroam;22:E8:29:ED:04:5B;-51;1
2.06_W;HFU Open;82:83:C2:18:6C:AF;-63;48
2.06_W;eduroam;26:5A:4C:27:BD:A9;-85;11
2.06_W;HFU Guest;24:5A:4C:67:BD:A9;-85;11
2.06_W;HFU Guest;18:E8:29:ED:2E:85;-67;6
2.06_W;eduroam;7E:83:C2:18:6C:AF;-64;48
2.06_W;eduroam;22:E8:29:EE:2E:85;-70;36
2.06_W;HFU Guest;E0:63:DA:81:63:23;-77;11
2.06_W;HFU Open;82:83:C2:18:70:00;-75;1
2.06_W;HFU Open;26:E8:29:EE:30:6E;-70;36
2.06_W;HFU Guest;18:E8:29:EE:34:1B;-84;48
2.06_W;HFU Open;26:5A:4C:37:BD:A9;-85;11
2.06_W;HFU Open;82:83:C2:18:6F:F0;-57;1
2.06_W;HFU Guest;74:83:C2:18:6F:EF;-61;44
2.06_W;HFU Open;26:E8:29:EE:04:5B;-58;40
2.06_W;eduroam;E2:63:DA:A1:63:23;-77;11
2.06_W;HFU Guest;E0:63:DA:81:63:24;-76;44
2.06_W;HFU Guest;74:83:C2:18:6C:B0;-55;11
2.06_W;HFU Guest;74:83:C2:18:6C:6F;-78;36
2.06_W;HFU Open;82:83:C2:18:6C:70;-74;1
2.06_W;eduroam;E2:63:DA:A1:63:24;-76;44
2.06_W;HFU Guest;74:83:C2:18:6D:AC;-83;6
2.06_W;eduroam;7E:83:C2:18:70:00;-75;1
2.06_W;HFU Open;26:5A:4C:37:BE:49;-89;11
2.06_W;HFU Guest;18:E8:29:ED:30:6E;-74;11
2.06_W;eduroam;7E:83:C2:18:6F:F0;-57;1
2.06_W;HFU Guest;18:E8:29:ED:04:5B;-51;1
2.06_W;HFU Guest;74:83:C2:18:6E:93;-81;44
2.06_W;HFU Guest;74:83:C2:18:6F:FF;-82;40
2.06_W;eduroam;22:E8:29:EE:30:6E;-72;36
2.06_W;eduroam;7E:83:C2:18:6C:70;-71;1
2.06_W;eduroam;22:E8:29:EE:04:5B;-58;40
2.06_W;HFU Open;26:E8:29:ED:2E:85;-67;6
2.06_W;HFU Open;E2:63:DA:B1:63:23;-77;11
2.06_W;eduroam;26:5A:4C:27:BD:AA;-86;48
2.06_W;HFU Open;26:E8:29:EE:34:1B;-84;48
2.06_W;HFU Guest;18:E8:29:EE:2E:85;-70;36
2.06_W;HFU Open;E2:63:DA:B1:63:24;-70;44
2.06_W;HFU Open;82:83:C2:18:6F:EF;-60;44
2.06_W;HFU Open;82:83:C2:18:6D:AB;-86;44
2.06_W;HFU Guest;74:83:C2:18:6C:AF;-63;48
2.06_W;HFU Open;82:83:C2:18:6C:B0;-55;11
2.06_W;HFU Guest;24:5A:4C:67:BD:AA;-86;48
2.06_W;HFU Open;82:83:C2:18:6C:6F;-78;36
2.06_W;HFU Open;82:83:C2:18:6D:AC;-84;6
2.06_W;eduroam;7E:83:C2:18:6D:D8;-90;1
2.06_W;eduroam;22:E8:29:ED:2E:85;-67;6
2.06_W;eduroam;7E:83:C2:18:6F:EF;-61;44
2.06_W;HFU Open;26:E8:29:ED:30:6E;-74;11
2.06_W;HFU Open;26:E8:29:ED:04:5B;-51;1
2.06_W;HFU Open;82:83:C2:18:6E:93;-81;44
2.06_W;HFU Open;82:83:C2:18:6F:FF;-82;40
2.06_W;eduroam;7E:83:C2:18:6C:6F;-78;36
2.06_W;HFU Open;26:5A:4C:37:BD:AA;-86;48
2.06_W;eduroam;22:E8:29:EE:34:1B;-84;48
2.06_W;eduroam;7E:83:C2:18:6C:B0;-55;11
2.06_W;eduroam;7E:83:C2:18:6D:AC;-84;6
2.07_N;HFU Guest;74:83:C2:18:70:00;-66;1
2.07_N;HFU Guest;18:E8:29:EE:04:5B;-70;40
2.07_N;HFU Guest;18:E8:29:EE:04:5B;-71;40
2.07_N;HFU Guest;74:83:C2:18:6F:F0;-65;1
2.07_N;HFU Guest;74:83:C2:18:6F:F0;-65;1
2.07_N;eduroam;7E:83:C2:18:6E:93;-88;44
2.07_N;HFU Open;26:E8:29:EE:2E:85;-70;36
2.07_N;HFU Open;26:E8:29:EE:2E:85;-71;36
2.07_N;eduroam;7E:83:C2:18:6F:FF;-73;40
2.07_N;eduroam;7E:83:C2:18:6F:FF;-73;40
2.07_N;HFU Guest;74:83:C2:18:6C:70;-61;1
2.07_N;eduroam;22:E8:29:ED:30:6E;-81;11
2.07_N;eduroam;22:E8:29:ED:30:6E;-79;11
2.07_N;HFU Open;82:83:C2:18:6C:AF;-65;48
2.07_N;HFU Open;82:83:C2:18:6C:AF;-67;48
2.07_N;eduroam;22:E8:29:ED:04:5B;-62;1
2.07_N;eduroam;22:E8:29:ED:04:5B;-62;1
2.07_N;eduroam;26:5A:4C:27:BD:A9;-76;11
2.07_N;eduroam;26:5A:4C:27:BD:A9;-76;11
2.07_N;eduroam;7E:83:C2:18:6E:94;-84;11
2.07_N;eduroam;7E:83:C2:18:6E:94;-84;11
2.07_N;HFU Guest;24:5A:4C:67:BD:A9;-76;11
2.07_N;HFU Guest;24:5A:4C:67:BD:A9;-71;11
2.07_N;HFU Guest;18:E8:29:ED:2E:85;-53;6
2.07_N;HFU Guest;18:E8:29:ED:2E:85;-55;6
2.07_N;eduroam;7E:83:C2:18:6C:AF;-65;48
2.07_N;eduroam;7E:83:C2:18:6C:AF;-62;48
2.07_N;eduroam;22:E8:29:EE:2E:85;-70;36
2.07_N;eduroam;22:E8:29:EE:2E:85;-71;36
2.07_N;HFU Guest;E0:63:DA:81:63:23;-89;11
2.07_N;HFU Guest;E0:63:DA:81:63:23;-89;11
2.07_N;HFU Open;26:E8:29:EE:04:5B;-70;40
2.07_N;HFU Open;26:E8:29:EE:04:5B;-71;40
2.07_N;HFU Open;26:E8:29:EE:30:6E;-80;36
2.07_N;HFU Open;26:E8:29:EE:30:6E;-80;36
2.07_N;HFU Guest;74:83:C2:18:6F:EF;-81;44
2.07_N;HFU Guest;74:83:C2:18:6F:EF;-82;44
2.07_N;HFU Open;26:5A:4C:37:BD:A9;-75;11
2.07_N;HFU Open;26:5A:4C:37:BD:A9;-75;11
2.07_N;HFU Guest;24:5A:4C:67:BE:49;-81;11
2.07_N;HFU Open;82:83:C2:18:70:00;-66;1
2.07_N;HFU Open;82:83:C2:18:6F:F0;-64;1
2.07_N;HFU Guest;74:83:C2:18:6C:B0;-60;11
2.07_N;HFU Guest;74:83:C2:18:6C:B0;-59;11
2.07_N;HFU Guest;74:83:C2:18:6C:6F;-78;36
2.07_N;HFU Open;82:83:C2:18:6C:70;-62;1
2.07_N;HFU Guest;74:83:C2:18:6D:AC;-79;6
2.07_N;HFU Guest;74:83:C2:18:6D:AC;-79;6
2.07_N;eduroam;7E:83:C2:18:70:00;-66;1
2.07_N;HFU Open;26:5A:4C:37:BE:49;-87;11
2.07_N;HFU Open;26:5A:4C:37:BE:49;-87;11
2.07_N;HFU Guest;18:E8:29:ED:30:6E;-81;11
2.07_N;HFU Guest;18:E8:29:ED:30:6E;-79;11
2.07_N;HFU Guest;18:E8:29:ED:04:5B;-62;1
2.07_N;HFU Guest;18:E8:29:ED:04:5B;-62;1
2.07_N;eduroam;76:83:C2:25:65:00;-83;6
2.07_N;eduroam;76:83:C2:25:65:00;-83;6
2.07_N;HFU Guest;74:83:C2:18:6F:FF;-73;40
2.07_N;HFU Guest;74:83:C2:18:6F:FF;-73;40
2.07_N;eduroam;22:E8:29:EE:04:5B;-70;40
2.07_N;eduroam;22:E8:29:EE:04:5B;-71;40
2.07_N;eduroam;7E:83:C2:18:6C:70;-63;1
2.07_N;HFU Open;26:E8:29:ED:2E:85;-53;6
2.07_N;HFU Open;26:E8:29:ED:2E:85;-55;6
2.07_N;HFU Open;82:83:C2:18:6D:D7;-88;48
2.07_N;HFU Open;82:83:C2:18:6D:D8;-75;1
2.07_N;eduroam;26:5A:4C:27:BD:AA;-74;48
2.07_N;eduroam;26:5A:4C:27:BD:AA;-74;48
2.07_N;HFU Open;82:83:C2:18:6F:EF;-81;44
2.07_N;HFU Open;82:83:C2:18:6F:EF;-81;44
2.07_N;HFU Guest;18:E8:29:EE:2E:85;-70;36
2.07_N;HFU Guest;18:E8:29:EE:2E:85;-71;36
2.07_N;HFU Guest;74:83:C2:18:6C:AF;-64;48
2.07_N;HFU Guest;74:83:C2:18:6C:AF;-68;48
2.07_N;HFU Open;82:83:C2:18:6C:B0;-60;11
2.07_N;HFU Open;82:83:C2:18:6C:B0;-59;11
2.07_N;HFU Guest;24:5A:4C:67:BD:AA;-74;48
2.07_N;HFU Guest;24:5A:4C:67:BD:AA;-74;48
2.07_N;HFU Open;82:83:C2:18:6C:6F;-78;36
2.07_N;eduroam;22:E8:29:ED:2E:85;-53;6
2.07_N;eduroam;22:E8:29:ED:2E:85;-55;6
2.07_N;eduroam;7E:83:C2:18:6F:EF;-81;44
2.07_N;eduroam;7E:83:C2:18:6F:EF;-81;44
2.07_N;HFU Open;76:83:C2:35:65:01;-85;44
2.07_N;HFU Open;76:83:C2:35:65:01;-86;44
2.07_N;HFU Open;26:E8:29:ED:30:6E;-81;11
2.07_N;HFU Open;26:E8:29:ED:30:6E;-81;11
2.07_N;HFU Open;26:E8:29:ED:04:5B;-63;1
2.07_N;HFU Open;26:E8:29:ED:04:5B;-62;1
2.07_N;HFU Guest;74:83:C2:75:65:00;-83;6
2.07_N;HFU Guest;74:83:C2:75:65:00;-83;6
2.07_N;HFU Open;82:83:C2:18:6E:93;-87;44
2.07_N;eduroam;7E:83:C2:18:6C:B0;-61;11
2.07_N;eduroam;7E:83:C2:18:6C:B0;-59;11
2.07_N;eduroam;7E:83:C2:18:6C:6F;-76;36
2.07_N;eduroam;7E:83:C2:18:6C:6F;-78;36
2.07_N;HFU Open;26:5A:4C:37:BD:AA;-74;48
2.07_N;HFU Open;26:5A:4C:37:BD:AA;-74;48
2.07_N;HFU Open;82:83:C2:18:6F:FF;-72;40
2.07_N;HFU Open;82:83:C2:18:6F:FF;-73;40
2.07_N;eduroam;7E:83:C2:18:6D:AC;-79;6
2.07_N;eduroam;7E:83:C2:18:6D:AC;-79;6
2.07_O;HFU Guest;74:83:C2:18:70:00;-73;1
2.07_O;eduroam;7E:83:C2:18:6D:AC;-82;6
2.07_O;HFU Guest;18:E8:29:EE:04:5B;-72;40
2.07_O;HFU Guest;74:83:C2:18:6F:F0;-70;1
2.07_O;eduroam;7E:83:C2:18:6E:93;-86;44
2.07_O;HFU Open;26:E8:29:EE:2E:85;-56;36
2.07_O;eduroam;7E:83:C2:18:6F:FF;-72;40
2.07_O;HFU Open;26:5A:4C:37:BE:4A;-87;44
2.07_O;HFU Guest;74:83:C2:18:6C:70;-75;1
2.07_O;eduroam;22:E8:29:ED:30:6E;-74;11
2.07_O;eduroam;7E:83:C2:18:6E:94;-79;11
2.07_O;eduroam;22:E8:29:ED:04:5B;-65;1
2.07_O;eduroam;26:5A:4C:27:BD:A9;-75;11
2.07_O;HFU Open;82:83:C2:18:6C:AF;-59;48
2.07_O;HFU Guest;24:5A:4C:67:BD:A9;-76;11
2.07_O;HFU Open;26:E8:29:ED:34:1B;-81;6
2.07_O;HFU Guest;18:E8:29:ED:2E:85;-51;6
2.07_O;eduroam;7E:83:C2:18:6C:AF;-57;48
2.07_O;HFU Open;26:E8:29:ED:32:54;-92;6
2.07_O;eduroam;22:E8:29:EE:2E:85;-56;36
2.07_O;HFU Guest;74:83:C2:18:6D:D8;-76;1
2.07_O;HFU Open;82:83:C2:18:70:00;-73;1
2.07_O;HFU Open;26:E8:29:EE:04:5B;-72;40
2.07_O;HFU Open;26:E8:29:EE:30:6E;-82;36
2.07_O;HFU Guest;74:83:C2:18:6F:EF;-71;44
2.07_O;HFU Open;26:5A:4C:37:BD:A9;-75;11
2.07_O;HFU Guest;24:5A:4C:67:BE:49;-88;11
2.07_O;HFU Open;82:83:C2:18:6F:F0;-70;1
2.07_O;HFU Guest;74:83:C2:18:6D:AB;-86;44
2.07_O;HFU Guest;74:83:C2:18:6C:B0;-59;11
2.07_O;HFU Guest;74:83:C2:18:6C:6F;-76;36
2.07_O;HFU Open;82:83:C2:18:6C:70;-75;1
2.07_O;HFU Guest;74:83:C2:18:6D:AC;-82;6
2.07_O;eduroam;7E:83:C2:18:70:00;-73;1
2.07_O;eduroam;22:E8:29:ED:34:1B;-81;6
2.07_O;eduroam;7E:83:C2:18:6F:F0;-70;1
2.07_O;HFU Guest;18:E8:29:ED:30:6E;-74;11
2.07_O;HFU Guest;18:E8:29:ED:04:5B;-65;1
2.07_O;HFU Guest;74:83:C2:18:6E:93;-86;44
2.07_O;HFU Guest;74:83:C2:18:6F:FF;-72;40
2.07_O;eduroam;22:E8:29:EE:30:6E;-82;36
2.07_O;eduroam;7E:83:C2:18:6C:70;-75;1
2.07_O;eduroam;22:E8:29:EE:04:5B;-71;40
2.07_O;HFU Guest;74:83:C2:18:6E:94;-79;11
2.07_O;HFU Open;82:83:C2:18:6D:D7;-87;48
2.07_O;HFU Open;26:E8:29:ED:2E:85;-51;6
2.07_O;HFU Guest;B4:FB:E4:80:8A:1E;-82;1
2.07_O;eduroam;26:5A:4C:27:BD:AA;-81;48
2.07_O;HFU Open;E2:63:DA:B1:63:24;-78;44
2.07_O;HFU Open;82:83:C2:18:6F:EF;-71;44
2.07_O;HFU Guest;18:E8:29:EE:2E:85;-56;36
2.07_O;HFU Open;82:83:C2:18:6D:AB;-86;44
2.07_O;HFU Guest;74:83:C2:18:6C:AF;-59;48
2.07_O;HFU Open;82:83:C2:18:6C:B0;-58;11
2.07_O;HFU Guest;24:5A:4C:67:BD:AA;-81;48
2.07_O;HFU Open;82:83:C2:18:6C:6F;-75;36
2.07_O;HFU Open;82:83:C2:18:6D:AC;-82;6
2.07_O;eduroam;22:E8:29:ED:2E:85;-51;6
2.07_O;eduroam;7E:83:C2:18:6F:EF;-71;44
2.07_O;HFU Open;26:E8:29:ED:30:6E;-74;11
2.07_O;HFU Open;26:E8:29:ED:04:5B;-65;1
2.07_O;HFU Guest;74:83:C2:75:65:00;-84;6
2.07_O;HFU Open;82:83:C2:18:6E:93;-82;44
2.07_O;eduroam;7E:83:C2:18:6D:AB;-86;44
2.07_O;HFU Open;82:83:C2:18:6F:FF;-72;40
2.07_O;HFU Guest;24:5A:4C:67:BE:4A;-88;44
2.07_O;eduroam;7E:83:C2:18:6C:6F;-76;36
2.07_O;HFU Open;26:5A:4C:37:BD:AA;-82;48
2.07_O;eduroam;7E:83:C2:18:6C:B0;-59;11
2.07_O;HFU Guest;74:83:C2:75:65:01;-85;44
2.07_S;HFU Guest;74:83:C2:18:70:00;-71;1
2.07_S;HFU Guest;18:E8:29:EE:30:6E;-77;36
2.07_S;HFU Open;C2:FB:E4:80:8A:1D;-89;36
2.07_S;HFU Guest;18:E8:29:EE:04:5B;-66;40
2.07_S;HFU Guest;74:83:C2:18:6F:F0;-65;1
2.07_S;eduroam;7E:83:C2:18:6E:93;-87;44
2.07_S;HFU Open;26:E8:29:EE:2E:85;-55;36
2.07_S;eduroam;7E:83:C2:18:6F:FF;-76;40
2.07_S;HFU Guest;74:83:C2:18:6C:70;-65;1
2.07_S;eduroam;BE:FB:E4:80:8A:1D;-89;36
2.07_S;eduroam;22:E8:29:ED:30:6E;-75;11
2.07_S;eduroam;22:E8:29:ED:04:5B;-59;1
2.07_S;HFU Open;82:83:C2:18:6C:AF;-64;48
2.07_S;eduroam;26:5A:4C:27:BD:A9;-73;11
2.07_S;HFU Guest;24:5A:4C:67:BD:A9;-80;11
2.07_S;HFU Open;26:E8:29:ED:30:A7;-87;1
2.07_S;HFU Guest;18:E8:29:ED:2E:85;-51;6
2.07_S;eduroam;7E:83:C2:18:6C:AF;-65;48
2.07_S;eduroam;22:E8:29:EE:2E:85;-55;36
2.07_S;HFU Guest;74:83:C2:18:6D:D8;-81;1
2.07_S;HFU Guest;E0:63:DA:81:63:23;-84;11
2.07_S;HFU Open;82:83:C2:18:70:00;-70;1
2.07_S;HFU Open;26:E8:29:EE:30:6E;-77;36
2.07_S;HFU Guest;74:83:C2:18:6F:EF;-71;44
2.07_S;HFU Open;26:5A:4C:37:BD:A9;-73;11
2.07_S;HFU Guest;24:5A:4C:67:BE:49;-87;11
2.07_S;HFU Open;82:83:C2:18:6F:F0;-67;1
2.07_S;HFU Open;26:E8:29:EE:04:5B;-66;40
2.07_S;HFU Guest;74:83:C2:18:6D:AB;-86;44
2.07_S;HFU Guest;E0:63:DA:81:63:24;-77;44
2.07_S;HFU Guest;74:83:C2:18:6C:B0;-61;11
2.07_S;HFU Guest;74:83:C2:18:6C:6F;-75;36
2.07_S;HFU Open;82:83:C2:18:6C:70;-66;1
2.07_S;eduroam;E2:63:DA:A1:63:24;-78;44
2.07_S;HFU Guest;74:83:C2:18:6D:AC;-76;6
2.07_S;eduroam;7E:83:C2:18:70:00;-70;1
2.07_S;eduroam;22:E8:29:ED:34:1B;-90;6
2.07_S;HFU Open;26:5A:4C:37:BE:49;-85;11
2.07_S;HFU Guest;18:E8:29:ED:30:6E;-80;11
2.07_S;eduroam;22:E8:29:ED:32:54;-93;6
2.07_S;eduroam;7E:83:C2:18:6F:F0;-67;1
2.07_S;HFU Guest;74:83:C2:18:6E:93;-87;44
2.07_S;HFU Guest;18:E8:29:ED:04:5B;-59;1
2.07_S;eduroam;76:83:C2:25:65:00;-84;6
2.07_S;HFU Guest;74:83:C2:18:6F:FF;-76;40
2.07_S;eduroam;22:E8:29:EE:04:5B;-66;40
2.07_S;eduroam;7E:83:C2:18:6C:70;-66;1
2.07_S;HFU Open;26:E8:29:ED:2E:85;-51;6
2.07_S;HFU Guest;B4:FB:E4:80:8A:1D;-90;36
2.07_S;HFU Guest;74:83:C2:18:6E:94;-75;11
2.07_S;HFU Open;82:83:C2:18:6D:D8;-82;1
2.07_S;eduroam;26:5A:4C:27:BD:AA;-83;48
2.07_S;HFU Open;E2:63:DA:B1:63:24;-78;44
2.07_S;HFU Open;82:83:C2:18:6F:EF;-70;44
2.07_S;HFU Guest;18:E8:29:EE:2E:85;-55;36
2.07_S;HFU Open;82:83:C2:18:6D:AB;-87;44
2.07_S;eduroam;7E:83:C2:18:6D:D7;-86;48
2.07_S;HFU Guest;74:83:C2:18:6C:AF;-64;48
2.07_S;HFU Open;82:83:C2:18:6C:B0;-59;11
2.07_S;HFU Guest;24:5A:4C:67:BD:AA;-83;48
2.07_S;HFU Open;76:83:C2:35:65:00;-83;6
2.07_S;HFU Open;82:83:C2:18:6D:AC;-75;6
2.07_S;eduroam;7E:83:C2:18:6D:D8;-82;1
2.07_S;eduroam;22:E8:29:ED:2E:85;-51;6
2.07_S;eduroam;7E:83:C2:18:6F:EF;-71;44
2.07_S;HFU Open;26:E8:29:ED:30:6E;-75;11
2.07_S;HFU Open;26:E8:29:ED:04:5B;-55;1
2.07_S;HFU Guest;74:83:C2:75:65:00;-83;6
2.07_S;HFU Open;82:83:C2:18:6E:93;-87;44
2.07_S;eduroam;7E:83:C2:18:6D:AB;-87;44
2.07_S;HFU Open;82:83:C2:18:6F:FF;-76;40
2.07_S;HFU Open;26:5A:4C:37:BD:AA;-76;48
2.07_S;eduroam;7E:83:C2:18:6C:B0;-61;11
2.07_S;eduroam;7E:83:C2:18:6D:AC;-76;6
2.07_W;HFU Guest;E0:63:DA:81:63:23;-89;11
2.07_W;eduroam;26:5A:4C:27:BD:A9;-79;11
2.07_W;eduroam;7E:83:C2:18:6E:93;-83;44
2.07_W;HFU Guest;74:83:C2:18:6C:6F;-79;36
2.07_W;HFU Guest;74:83:C2:18:6D:AC;-76;6
2.07_W;HFU Open;82:83:C2:18:6E:94;-75;11
2.07_W;HFU Open;26:E8:29:ED:34:1B;-90;6
2.07_W;HFU Guest;74:83:C2:18:6D:D8;-77;1
2.07_W;HFU Open;82:83:C2:18:6C:B0;-65;11
2.07_W;HFU Guest;18:E8:29:ED:30:6E;-78;11
2.07_W;eduroam;7E:83:C2:18:70:00;-66;1
2.07_W;HFU Guest;74:83:C2:18:6F:FF;-71;40
2.07_W;HFU Open;26:E8:29:ED:2E:85;-56;6
2.07_W;eduroam;22:E8:29:ED:30:6E;-78;11
2.07_W;eduroam;76:83:C2:25:65:00;-84;6
2.07_W;HFU Open;26:E8:29:EE:2E:85;-61;36
2.07_W;HFU Open;82:83:C2:18:6C:AF;-62;48
2.07_W;HFU Guest;E0:63:DA:81:63:24;-79;44
2.07_W;eduroam;7E:83:C2:18:6E:94;-82;11
2.07_W;HFU Guest;74:83:C2:18:6E:93;-83;44
2.07_W;HFU Guest;B4:FB:E4:80:8A:1E;-85;1
2.07_W;eduroam;7E:83:C2:18:6C:B0;-65;11
2.07_W;HFU Open;82:83:C2:18:6F:F0;-72;1
2.07_W;HFU Guest;18:E8:29:ED:30:A7;-94;1
2.07_W;HFU Open;82:83:C2:18:6D:AB;-86;44
2.07_W;HFU Open;82:83:C2:18:6D:D7;-85;48
2.07_W;HFU Open;E2:63:DA:B1:63:23;-88;11
2.07_W;HFU Guest;74:83:C2:18:70:00;-66;1
